seed,temperature_c,event_index,polarity,m_ff,calibration,alarm_a18,alarm_b18,alarm_a19,alarm_b19,sticky_a18,sticky_b18,sticky_a19,sticky_b19,before_a18_rise,before_a18_fall,before_b18_rise,before_b18_fall,before_a19_rise,before_a19_fall,before_b19_rise,before_b19_fall,after_a18_rise,after_a18_fall,after_b18_rise,after_b18_fall,after_a19_rise,after_a19_fall,after_b19_rise,after_b19_fall,lock_a18,lock_b18,lock_a19,lock_b19,event_count
41024,-40,12,0,135,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1492
41024,-40,13,1,110,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1493
41024,-40,14,0,159,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1494
41024,-40,15,1,110,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1495
41024,-40,16,0,135,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1496
41024,-40,17,1,110,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1497
41024,-40,18,0,135,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1498
41024,-40,19,1,110,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1499
41024,-40,20,0,135,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1500
41024,-40,21,1,110,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1501
41024,-40,22,0,159,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1502
41024,-40,23,1,110,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1503
41024,125,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504
41024,125,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505
41024,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506
41024,125,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,0,0,0,0,1507
41024,125,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1508
41024,125,-1,1,135,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1509
41024,125,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1510
41024,125,-1,1,135,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,147,164,147,164,147,164,147,1,1,1,1,1511
41024,125,0,0,182,0,0,0,0,0,0,0,0,0,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1512
41024,125,1,1,182,0,1,1,1,1,0,0,0,0,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1513
41024,125,2,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1514
41024,125,3,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1515
41024,125,4,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1516
41024,125,5,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1517
41024,125,6,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1518
41024,125,7,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1519
41024,125,8,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1520
41024,125,9,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1521
41024,125,10,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1522
41024,125,11,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1523
41024,125,12,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1524
41024,125,13,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1525
41024,125,14,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1526
41024,125,15,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1527
41024,125,16,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1528
41024,125,17,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1529
41024,125,18,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1530
41024,125,19,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1531
41024,125,20,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1532
41024,125,21,1,159,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1533
41024,125,22,0,182,0,0,0,0,0,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1534
41024,125,23,1,182,0,1,1,1,1,1,1,1,1,164,147,164,147,164,147,164,147,164,147,164,147,164,147,164,147,1,1,1,1,1535
41025,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536
41025,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537
41025,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538
41025,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,0,0,0,0,1539
41025,-40,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,0,0,0,0,1540
41025,-40,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,0,0,0,0,1541
41025,-40,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,0,0,0,0,1542
41025,-40,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,204,225,204,225,204,225,204,1,1,1,1,1543
41025,-40,0,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1544
41025,-40,1,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1545
41025,-40,2,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1546
41025,-40,3,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1547
41025,-40,4,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1548
41025,-40,5,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1549
41025,-40,6,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1550
41025,-40,7,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1551
41025,-40,8,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1552
41025,-40,9,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1553
41025,-40,10,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1554
41025,-40,11,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1555
41025,-40,12,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1556
41025,-40,13,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1557
41025,-40,14,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1558
41025,-40,15,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1559
41025,-40,16,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1560
41025,-40,17,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1561
41025,-40,18,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1562
41025,-40,19,1,182,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1563
41025,-40,20,0,204,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1564
41025,-40,21,1,159,0,1,1,1,1,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1565
41025,-40,22,0,204,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1566
41025,-40,23,1,182,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1567
41025,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568
41025,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569
41025,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570
41025,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,0,0,0,0,1571
41025,125,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,0,0,0,0,1572
41025,125,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,0,0,0,0,1573
41025,125,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,225,0,0,0,0,0,1574
41025,125,-1,1,204,1,0,0,0,0,0,0,0,0,225,0,225,0,225,0,225,0,225,204,225,204,225,204,225,204,1,1,1,1,1575
41025,125,0,0,225,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1576
41025,125,1,1,225,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1577
41025,125,2,0,225,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1578
41025,125,3,1,225,0,0,0,0,0,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1579
41025,125,4,0,245,0,1,1,1,1,0,0,0,0,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1580
41025,125,5,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1581
41025,125,6,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1582
41025,125,7,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1583
41025,125,8,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1584
41025,125,9,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1585
41025,125,10,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1586
41025,125,11,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1587
41025,125,12,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1588
41025,125,13,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1589
41025,125,14,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1590
41025,125,15,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1591
41025,125,16,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1592
41025,125,17,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1593
41025,125,18,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1594
41025,125,19,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1595
41025,125,20,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1596
41025,125,21,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1597
41025,125,22,0,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1598
41025,125,23,1,225,0,0,0,0,0,1,1,1,1,225,204,225,204,225,204,225,204,225,204,225,204,225,204,225,204,1,1,1,1,1599
41026,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
41026,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601
41026,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602
41026,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,0,0,0,0,1603
41026,-40,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1604
41026,-40,-1,1,135,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1605
41026,-40,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1606
41026,-40,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,153,164,153,164,153,164,153,1,1,1,1,1607
41026,-40,0,0,159,0,0,0,0,0,0,0,0,0,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1608
41026,-40,1,1,135,0,0,0,0,0,0,0,0,0,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1609
41026,-40,2,0,159,0,0,0,0,0,0,0,0,0,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1610
41026,-40,3,1,110,0,1,1,1,1,0,0,0,0,164,153,164,153,164,153,164,153,164,153,163,153,164,153,163,153,1,1,1,1,1611
41026,-40,4,0,159,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1612
41026,-40,5,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1613
41026,-40,6,0,135,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1614
41026,-40,7,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1615
41026,-40,8,0,135,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1616
41026,-40,9,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1617
41026,-40,10,0,159,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1618
41026,-40,11,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1619
41026,-40,12,0,135,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1620
41026,-40,13,1,110,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1621
41026,-40,14,0,159,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1622
41026,-40,15,1,110,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1623
41026,-40,16,0,135,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1624
41026,-40,17,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1625
41026,-40,18,0,135,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1626
41026,-40,19,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1627
41026,-40,20,0,135,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1628
41026,-40,21,1,110,0,1,1,1,1,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1629
41026,-40,22,0,159,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1630
41026,-40,23,1,135,0,0,0,0,0,1,1,1,1,164,153,163,153,164,153,163,153,164,153,163,153,164,153,163,153,1,1,1,1,1631
41026,125,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632
41026,125,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633
41026,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634
41026,125,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,0,0,0,0,1635
41026,125,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1636
41026,125,-1,1,135,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1637
41026,125,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,164,0,0,0,0,0,1638
41026,125,-1,1,159,1,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,0,164,153,164,153,164,153,164,153,1,1,1,1,1639
41026,125,0,0,182,0,0,0,0,0,0,0,0,0,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1640
41026,125,1,1,182,0,1,1,1,1,0,0,0,0,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1641
41026,125,2,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1642
41026,125,3,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1643
41026,125,4,0,204,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1644
41026,125,5,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1645
41026,125,6,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1646
41026,125,7,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1647
41026,125,8,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1648
41026,125,9,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1649
41026,125,10,0,204,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1650
41026,125,11,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1651
41026,125,12,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1652
41026,125,13,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1653
41026,125,14,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1654
41026,125,15,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1655
41026,125,16,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1656
41026,125,17,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1657
41026,125,18,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1658
41026,125,19,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1659
41026,125,20,0,182,0,0,0,0,0,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1660
41026,125,21,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1661
41026,125,22,0,204,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1662
41026,125,23,1,182,0,1,1,1,1,1,1,1,1,164,153,164,153,164,153,164,153,164,153,164,153,164,153,164,153,1,1,1,1,1663
41027,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664
41027,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665
41027,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666
41027,-40,-1,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,153,0,153,0,153,0,0,0,0,0,1667
41027,-40,-1,1,135,1,0,0,0,0,0,0,0,0,153,0,153,0,153,0,153,0,153,0,153,0,153,0,153,0,0,0,0,0,1668
41027,-40,-1,1,135,1,0,0,0,0,0,0,0,0,153,0,153,0,153,0,153,0,153,0,153,0,153,0,153,0,0,0,0,0,1669
41027,-40,-1,1,135,1,0,0,0,0,0,0,0,0,153,0,153,0,153,0,153,0,153,0,153,0,153,0,153,0,0,0,0,0,1670
41027,-40,-1,1,135,1,0,0,0,0,0,0,0,0,153,0,153,0,153,0,153,0,153,135,153,135,153,135,153,135,1,1,1,1,1671
41027,-40,0,0,135,0,0,0,0,0,0,0,0,0,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1672
41027,-40,1,1,110,0,1,1,1,1,0,0,0,0,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1673
41027,-40,2,0,135,0,0,0,0,0,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1674
41027,-40,3,1,110,0,1,1,1,1,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1675
41027,-40,4,0,135,0,0,0,0,0,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1676
41027,-40,5,1,110,0,1,1,1,1,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1677
41027,-40,6,0,135,0,0,0,0,0,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1678
41027,-40,7,1,110,0,1,1,1,1,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1679
41027,-40,8,0,135,0,0,0,0,0,1,1,1,1,153,135,153,135,153,135,153,135,153,135,153,135,153,135,153,135,1,1,1,1,1680
